YEAR,MVP,PLAYER,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
2000,0,David Wesley,82,37.9,17.2,6.4,15.1,42.2,1.2,3.1,37.6,3.3,4.1,79.9,0.8,2,2.7,4.4,1.6,0.2,2.1,14.5
2000,0,Lamar Odom,76,37.3,17.2,6.3,13.8,46,1.1,3.3,31.6,3.4,5.1,67.9,1.4,6.3,7.8,5.2,1,1.6,3.5,20.1
2000,0,Jason Kidd,77,39.8,16.9,5.9,14.2,41.1,0.9,3,29.7,4.3,5.2,81.4,1.2,5.2,6.4,9.8,2.2,0.3,3.7,22.4
2000,0,Clifford Robinson,82,33.5,16.4,6.1,14.5,42.2,1.1,3,36.1,3.1,4.4,70.9,1.3,2.8,4.1,2.9,1.1,1,2.3,13.5
2000,0,Michael Dickerson,70,37.4,16.3,6.1,14.6,41.7,1.2,3.3,37.4,2.9,3.9,76.3,1,2.3,3.3,3.3,0.9,0.4,2.3,12.5
2000,0,Anthony Mason,80,40.7,16.1,5.8,11.9,48.2,0,0,0,4.6,5.9,78.1,2.1,7.5,9.6,3.1,1,0.3,2.2,20.5
2000,0,Terrell Brandon,78,36.2,16,6.6,14.5,45.1,0.4,1.2,36.3,2.5,2.9,87.1,0.8,3.1,3.8,7.5,2.1,0.3,2,19.3
2000,0,Mike Bibby,82,38.9,15.9,6.4,14.1,45.4,1.3,3.5,37.9,1.7,2.3,76.1,0.6,3.1,3.7,8.4,1.3,0.1,3,18.1
2000,0,Darrell Armstrong,75,36.9,15.9,5.5,13.4,41.2,1.9,5.4,35.5,2.9,3.3,88.4,1.3,3.3,4.6,7,1.8,0.2,2.7,18.5
2000,0,Andre Miller,82,34.7,15.8,5.5,12.2,45.2,0.2,0.8,26.6,4.6,5.5,83.3,1.1,3.2,4.4,8,1.5,0.3,3.2,19.2
2000,0,Steve Nash,70,34.1,15.6,5.5,11.3,48.7,1.3,3.1,40.6,3.3,3.7,89.5,0.7,2.5,3.2,7.3,1,0.1,2.9,18
2000,0,Derek Anderson,82,34.9,15.5,5,12.1,41.6,1.2,3.1,39.9,4.2,4.9,85.1,0.9,3.5,4.4,3.7,1.5,0.2,2,15.4
2000,0,Brian Grant,82,33.8,15.2,5.9,12.3,47.9,0,0,0,3.4,4.3,79.7,2.6,6.1,8.8,1.2,0.7,0.9,2.1,17.5
1999,1,Shaquille O'Neal,79,40,29.7,12.1,21.1,57.4,0,0,0,5.5,10.4,52.4,4.3,9.4,13.6,3.8,0.5,3,2.8,33.8
1999,0,Allen Iverson,70,40.8,28.4,10.4,24.8,42.1,1.3,3.7,34.1,6.3,8.9,71.3,1,2.8,3.8,4.7,2.1,0.1,3.3,18.9
1999,0,Grant Hill,74,37.5,25.8,9.4,19.2,48.9,0.5,1.3,34.7,6.5,8.2,79.5,1.3,5.3,6.6,5.2,1.4,0.6,3.2,24.8
1999,0,Vince Carter,82,38.1,25.7,9.6,20.7,46.5,1.2,2.9,40.3,5.3,6.7,79.1,1.8,4,5.8,3.9,1.3,1.1,2.2,23.2
1999,0,Karl Malone,82,35.9,25.5,9.2,18,50.9,0,0.1,25,7.2,9,79.7,2.1,7.4,9.5,3.7,1,0.9,2.8,27.1
1999,0,Chris Webber,75,38.4,24.5,10,20.6,48.3,0.4,1.3,28.4,4.1,5.5,75.1,2.5,8,10.5,4.6,1.6,1.7,2.9,27.9
1999,0,Gary Payton,82,41.8,24.2,9.1,20.3,44.8,2.2,6.3,34,3.8,5.2,73.5,1.2,5.2,6.5,8.9,1.9,0.2,2.7,26.3
1999,0,Jerry Stackhouse,82,38.4,23.6,7.5,17.6,42.8,1,3.5,28.8,7.5,9.2,81.5,1.4,2.4,3.8,4.5,1.3,0.4,3.8,18
1999,0,Tim Duncan,74,38.9,23.2,8.5,17.3,49,0,0.1,9.1,6.2,8.1,76.1,3.5,8.9,12.4,3.2,0.9,2.2,3.3,27.8
1999,0,Kevin Garnett,81,40,22.9,9.4,18.8,49.7,0.4,1,37,3.8,5,76.5,2.8,9,11.8,5,1.5,1.6,3.3,28.8
1999,0,Michael Finley,82,42.2,22.6,9.1,20,45.7,1.2,3,40.1,3.2,3.9,82,1.5,4.8,6.3,5.3,1.3,0.4,2.4,22.1
1999,0,Kobe Bryant,66,38.2,22.5,8.4,17.9,46.8,0.7,2.2,31.9,5,6.1,82.1,1.6,4.7,6.3,4.9,1.6,0.9,2.8,22.9
1999,0,Stephon Marbury,74,38.9,22.2,7.7,17.8,43.2,0.9,3.1,28.3,5.9,7.2,81.3,0.8,2.4,3.2,8.4,1.5,0.2,3.6,20.4
1999,0,Ray Allen,82,37.4,22.1,7.8,17.2,45.5,2.1,5,42.3,4.3,4.9,88.7,1,3.4,4.4,3.8,1.3,0.2,2.2,19.6
1999,0,Alonzo Mourning,79,34.8,21.7,8.3,15,55.1,0,0.1,0,5.2,7.4,71.1,2.7,6.8,9.5,1.6,0.5,3.7,2.7,25.5
1999,0,Glenn Robinson,81,35.9,20.9,8.5,18,47.2,1.1,2.9,36.3,2.8,3.5,80.2,1.3,4.7,6,2.4,1,0.5,2.8,17.8
1999,0,Antoine Walker,82,36.6,20.5,7.9,18.4,43,0.9,3.5,25.6,3.8,5.4,69.9,2.4,5.5,8,3.7,1.4,0.4,3.2,18.7
1999,0,Shareef Abdur-Rahim,82,39.3,20.3,7.2,15.6,46.5,0.4,1.2,30.2,5.4,6.7,80.9,2.7,7.4,10.1,3.3,1.1,1.1,3,23.1
1999,0,Elton Brand,81,37,20.1,7.8,16.1,48.2,0,0,0,4.5,6.6,68.5,4.3,5.7,10,1.9,0.8,1.6,2.8,21.2
1999,0,Eddie Jones,72,39,20.1,6.6,15.5,42.7,1.8,4.7,37.5,5,5.8,86.4,1.1,3.6,4.8,4.2,2.7,0.7,2.2,20.5
1999,0,Allan Houston,82,38.6,19.7,7.5,15.5,48.3,1.3,3,43.6,3.4,4.1,83.8,0.5,2.8,3.3,2.7,0.8,0.2,2.3,15.7
1999,0,Paul Pierce,73,35.4,19.5,6.7,15.1,44.2,1.3,3.8,34.3,4.9,6.2,79.8,1.1,4.3,5.4,3,2.1,0.8,2.4,18.8
1999,0,Keith Van Horn,80,34.8,19.2,7,15.7,44.5,1.1,2.9,36.8,4.2,4.9,84.7,2.5,6,8.5,2,0.8,0.8,3.1,18.6
1999,0,Antonio McDyess,81,33.3,19.1,7.6,15,50.7,0,0,0,4,6.4,62.6,2.9,5.6,8.5,2,0.9,1.7,2.8,19.5
1999,0,Sam Cassell,81,35.8,18.6,6.7,14.4,46.6,0.3,1.1,28.9,4.8,5.5,87.6,0.9,2.9,3.7,9,1.3,0.1,3.3,21
1999,0,Latrell Sprewell,82,40,18.6,6.9,15.9,43.5,0.5,1.5,34.6,4.2,4.8,86.6,0.6,3.7,4.3,4,1.3,0.3,2.8,16.1
1999,0,Clifford Robinson,80,35.5,18.5,6.6,14.3,46.4,1.5,4.1,37,3.7,4.8,78.2,1.3,3.2,4.5,2.8,1.1,0.8,2.1,16.9
1999,0,Michael Dickerson,82,37.8,18.2,6.8,15.5,43.6,1.5,3.5,40.9,3.3,4,83,1,2.5,3.4,2.5,1.4,0.5,2,14.7
1999,0,Jalen Rose,80,37.2,18.2,7,15,47.1,1,2.5,39.3,3.2,3.8,82.7,0.5,4.3,4.8,4,1.1,0.6,2.4,17.8
1999,0,Reggie Miller,81,36.9,18.1,5.8,12.9,44.8,2,5,40.8,4.6,5,91.9,0.6,2.3,3,2.3,1,0.3,1.6,15.7
1999,0,Steve Francis,77,36.1,18,6.5,14.5,44.5,1.4,4,34.5,3.7,4.7,78.6,2,3.3,5.3,6.6,1.5,0.4,4,18.8
1999,0,Shawn Kemp,82,30.4,17.8,5.9,14.1,41.7,0,0.1,33.3,6,7.7,77.6,2.8,6,8.8,1.7,1.2,1.2,3.5,17.2
1999,0,David Robinson,80,32,17.8,6.6,12.9,51.2,0,0,0,4.6,6.4,72.6,2.4,7.2,9.6,1.8,1.2,2.3,2.1,22.7
1999,0,Dirk Nowitzki,82,35.8,17.5,6.3,13.6,46.1,1.4,3.7,37.9,3.5,4.2,83,1.2,5.2,6.5,2.5,0.8,0.8,1.7,18.3
1999,0,Jamal Mashburn,76,37.2,17.5,6.8,15.2,44.5,1.5,3.7,40.3,2.4,3.1,77.8,0.8,4.2,5,3.9,1,0.2,2.4,16.1
1999,0,Mitch Richmond,74,32.4,17.4,6,14.2,42.6,1.3,3.3,38.6,4,4.6,87.6,0.5,2.4,2.9,2.5,1.5,0.2,2.1,13.6
1999,0,Terrell Brandon,71,36.4,17.1,6.8,14.7,46.6,0.7,1.9,40.2,2.6,2.9,89.9,0.6,2.7,3.4,8.9,1.9,0.4,2.6,20.9
1999,0,Derrick Coleman,74,31.7,16.7,6,13.2,45.6,0.7,1.9,36.2,4,5.1,78.5,1.7,6.9,8.5,2.4,0.5,1.8,2.3,19.2
1999,0,Jim Jackson,79,35,16.7,6.4,15.6,41.1,1.5,3.8,38.6,2.4,2.7,87.7,1.3,3.7,5,2.9,0.7,0.1,2.3,13.5
1999,0,Vin Baker,79,36.1,16.6,6.5,14.3,45.5,0,0.1,25,3.6,5.2,68.2,2.9,4.8,7.7,1.9,0.6,0.8,2.7,15.4
1999,0,Lamar Odom,76,36.4,16.6,5.9,13.5,43.8,0.8,2.2,36,4,5.5,71.9,2.1,5.7,7.8,4.2,1.2,1.3,3.4,18.5
1999,0,Rasheed Wallace,81,35.1,16.4,6.7,12.9,51.9,0.1,0.6,16,2.9,4.1,70.4,1.6,5.4,7,1.8,1.1,1.3,1.9,18.1
1999,0,Darrell Armstrong,82,31.6,16.2,5.9,13.6,43.3,1.7,4.9,34,2.7,3,91.1,0.8,2.5,3.3,6.1,2.1,0.1,3,16.8
1999,0,Nick Van Exel,79,37.3,16.1,6,15.4,39,1.7,5.1,33.2,2.5,3,81.7,0.4,3.5,3.9,9,0.9,0.1,2.8,17.4
1999,0,Glen Rice,80,31.6,15.9,5.3,12.3,43,1.1,2.9,36.7,4.3,5,87.4,0.7,3.4,4.1,2.2,0.6,0.2,1.4,13.9
1999,0,Lamond Murray,74,32,15.9,6.2,13.8,45.1,0.7,1.9,36.7,2.8,3.6,76.1,1.7,4,5.7,1.8,1.4,0.5,2.5,14.4
1999,0,Cuttino Mobley,81,30.8,15.8,5.4,12.5,43,1.3,3.6,35.6,3.7,4.4,84.7,0.7,2.8,3.6,2.6,1.1,0.4,2.3,13.2
1999,0,Tracy McGrady,79,31.2,15.4,5.8,12.9,45.1,0.2,0.8,27.7,3.5,5,70.7,2.4,4,6.3,3.3,1.1,1.9,2,17.5
1999,0,Larry Hughes,82,28.3,15,5.6,14,40,0.4,1.5,23.2,3.4,4.6,74,1.4,2.9,4.3,2.5,1.4,0.3,2.4,11.5
1999,0,Steven Smith,82,32.8,14.9,5.1,11,46.7,1.2,2.9,39.8,3.5,4.1,85,1.5,2.3,3.8,2.5,0.9,0.4,1.4,14.6
1998,0,Allen Iverson,48,41.5,26.8,9.1,22,41.2,1.2,4.1,29.1,7.4,9.9,75.1,1.4,3.5,4.9,4.6,2.3,0.1,3.5,19.9
1998,0,Shaquille O'Neal,49,34.8,26.3,10.4,18.1,57.6,0,0,0,5.5,10.2,54,3.8,6.9,10.7,2.3,0.7,1.7,2.5,26.9
1998,1,Karl Malone,49,37.4,23.8,8,16.3,49.3,0,0,0,7.7,9.8,78.8,2.2,7.3,9.4,4.1,1.3,0.6,3.3,25.5
1998,0,Shareef Abdur-Rahim,50,40.4,23,7.7,17.9,43.2,0.2,0.7,30.6,7.4,8.8,84.1,2.3,5.2,7.5,3.4,1.4,1.1,3.7,21.2
1998,0,Keith Van Horn,42,37.5,21.8,7.7,17.9,42.8,0.4,1.3,30.2,6.1,7.1,85.9,2.7,5.8,8.5,1.5,1,1.3,3.2,19.8
1998,0,Gary Payton,50,40.2,21.7,8,18.5,43.4,1.7,5.6,29.5,4,5.5,72.1,1.2,3.6,4.9,8.7,2.2,0.2,3.1,22.6
1998,0,Tim Duncan,50,39.3,21.7,8.4,16.9,49.5,0,0.1,14.3,4.9,7.2,69,3.2,8.2,11.4,2.4,0.9,2.5,2.9,25.3
1998,0,Stephon Marbury,49,38.7,21.3,7.7,18,42.8,1.3,4,33.5,4.5,5.7,79.9,0.8,2.1,2.9,8.9,1.2,0.2,3.3,19.7
1998,0,Antonio McDyess,50,38.7,21.2,8.3,17.6,47.1,0,0.2,11.1,4.6,6.8,68,3.4,7.4,10.7,1.6,1.5,2.3,2.8,23.1
1998,0,Grant Hill,50,37,21.1,7.7,16,47.9,0,0.3,0,5.7,7.6,75.2,1.3,5.8,7.1,6,1.6,0.5,3.7,22.4
1998,0,Kevin Garnett,47,37.9,20.8,8.8,19.1,46,0.1,0.3,28.6,3.1,4.4,70.4,3.5,6.9,10.4,4.3,1.7,1.8,2.9,24.4
1998,0,Shawn Kemp,42,35.1,20.5,6.6,13.7,48.2,0,0,50,7.3,9.3,78.9,3.1,6.1,9.2,2.4,1.1,1.1,3,22.3
1998,0,Michael Finley,50,41,20.2,7.8,17.5,44.4,0.9,2.7,33.1,3.7,4.5,82.3,1.4,3.9,5.3,4.4,1.3,0.3,2.1,18.7
1998,0,Alonzo Mourning,46,38.1,20.1,7,13.8,51.1,0,0,0,6,9.2,65.2,3.6,7.4,11,1.6,0.7,3.9,3,24.4
1998,0,Kobe Bryant,50,37.9,19.9,7.2,15.6,46.5,0.5,2,26.7,4.9,5.8,83.9,1.1,4.2,5.3,3.8,1.4,1,3.1,19
1998,0,Mitch Richmond,50,38.2,19.7,6.6,16.1,41.2,1.4,4.4,31.7,5,5.9,85.7,0.6,2.8,3.4,2.4,1.3,0.2,2.7,14
1998,0,Hakeem Olajuwon,50,35.7,18.9,7.5,14.5,51.4,0.1,0.3,30.8,3.9,5.4,71.7,2.1,7.4,9.6,1.8,1.6,2.5,2.8,23
1998,0,Toni Kukoc,44,37.6,18.8,7.2,17,42,0.9,3.1,28.5,3.6,4.9,74,1.5,5.6,7,5.3,1.1,0.3,2.8,18.7
1998,0,Glenn Robinson,47,33.6,18.4,7.4,16.1,45.9,0.7,1.7,39.2,3,3.4,87,1.6,4.3,5.9,2.1,1,0.9,2.3,16.9
1998,0,Reggie Miller,50,35.7,18.4,5.9,13.4,43.8,2.1,5.5,38.5,4.5,4.9,91.5,0.5,2.2,2.7,2.2,0.7,0.2,1.5,14.8
1998,0,Vince Carter,50,35.2,18.3,6.9,15.3,45,0.4,1.3,28.8,4.1,5.4,76.1,1.9,3.8,5.7,3,1.1,1.5,2.2,17.6
1998,0,Tim Hardaway,48,36.9,17.4,6.3,15.7,40,2.3,6.5,36,2.5,3.1,81.2,0.3,2.9,3.2,7.3,1.2,0.1,2.7,16.5
1998,0,Ray Allen,50,34.4,17.1,6.1,13.5,45,1.5,4.2,35.6,3.5,3.9,90.3,1.1,3.1,4.2,3.6,1.1,0.1,2.4,15.9
1998,0,Tom Gugliotta,43,36.3,17,6.4,13.3,48.3,0,0.2,28.6,4,5.1,79.4,3,5.8,8.9,2.8,1.4,0.5,2,20.5
1998,0,Jason Kidd,50,41.2,16.9,6.2,14,44.4,0.9,2.5,36.6,3.6,4.8,75.7,1.7,5,6.8,10.8,2.3,0.4,3,25.2
1998,0,Maurice Taylor,46,32.7,16.8,6.8,14.7,46.1,0,0.1,16.7,3.3,4.5,72.8,2.2,3.1,5.3,1.5,0.3,0.6,2.6,12.8
1998,0,Nick Van Exel,50,36,16.5,6.1,15.4,39.8,1.4,4.7,30.8,2.8,3.5,81.1,0.3,2,2.3,7.4,0.8,0.1,2.4,14.7
1998,0,Paul Pierce,48,34,16.5,5.9,13.5,43.9,1.8,4.3,41.2,2.9,4.1,71.3,2.4,4,6.4,2.4,1.7,1,2.4,17
1998,0,Clifford Robinson,50,34.8,16.4,6,12.6,47.5,1.2,2.8,41.7,3.3,4.7,69.7,1.4,3.2,4.5,2.6,1.5,1.2,1.8,16.4
1998,0,Allan Houston,50,36.3,16.3,5.9,14.1,41.8,1.1,2.8,40.7,3.4,3.9,86.2,0.4,2.6,3,2.7,0.7,0.2,2.6,11.6
1998,0,Gary Trent,45,30.3,16,6.4,13.4,47.7,0,0.1,0,3.2,5.2,61.7,2.8,5,7.8,1.7,0.6,0.5,1.5,16.2
1998,0,Anfernee Hardaway,50,38.9,15.8,6,14.3,42,0.8,2.8,28.6,3,4.2,70.6,1.5,4.2,5.7,5.3,2.2,0.5,3,16.9
1998,0,David Robinson,49,31.7,15.8,5.5,10.8,50.9,0,0,0,4.9,7.4,65.8,3,7,10,2.1,1.4,2.4,2.2,21.8
1998,0,Rod Strickland,44,37.1,15.7,5.7,13.7,41.6,0.3,1,28.6,4,5.4,74.6,1.3,3.5,4.8,9.9,1.7,0.1,3.2,19.6
1998,0,Eddie Jones,50,37.6,15.6,5.2,11.9,43.7,1,2.8,33.8,4.2,5.4,78.2,1,2.9,3.9,3.7,2.5,1.2,1.9,17.1
1998,0,Doug Christie,50,35.4,15.2,5,13,38.8,1,3.2,30.4,4.1,4.9,84.1,1.2,3,4.1,3.7,2.3,0.5,2.4,14.7
1998,0,Detlef Schrempf,50,35.3,15,5.2,11,47.2,0.7,1.7,39.5,4,4.9,82.3,1.5,5.9,7.4,3.7,0.8,0.5,2.1,18.7
1998,0,Nick Anderson,47,33.6,14.9,5.4,13.6,39.5,2,5.9,34.7,2.1,3.4,61.1,1.1,4.8,5.9,1.9,1.4,0.3,1.8,13.1
1998,0,Rik Smits,49,25.9,14.9,6.3,12.9,49,0,0,0,2.2,2.7,81.8,1.5,4.1,5.6,1.1,0.4,1.1,1.5,14.3
1998,0,Scottie Pippen,50,40.2,14.5,5.2,12.1,43.2,1.4,4.2,34,2.6,3.7,72.1,1.3,5.2,6.5,5.9,2,0.7,3.2,18.5
1998,0,Vlade Divac,50,35.2,14.3,5.2,11.1,47,0.2,0.9,25.6,3.6,5.1,70.2,2.8,7.2,10,4.3,0.9,1,2.6,20.5
1998,0,Bobby Phills,43,36.6,14.3,5,11.6,43.3,1.6,4,39.5,2.7,3.9,68.5,0.9,3.1,4,3.5,1.4,0.6,2.1,13.8
1998,0,David Wesley,50,37,14.1,4.9,10.9,44.6,1.2,3.4,35.9,3.2,3.8,83.2,0.5,2.8,3.2,6.4,2,0.2,2.8,16.5
1998,0,Chauncey Billups,45,33.1,13.9,4.2,11,38.6,1.9,5.2,36.2,3.5,3.8,91.3,0.5,1.6,2.1,3.8,1.3,0.3,2.2,12.2
1998,0,Isaiah Rider,47,29.5,13.9,5.3,12.9,41.2,0.9,2.4,37.8,2.4,3.1,75.5,1.3,2.9,4.2,2.2,0.5,0.2,2,10.6
1998,0,Darrell Armstrong,50,30,13.8,4.6,10.4,44.1,1.4,3.8,36.5,3.2,3.6,90.4,1.1,2.5,3.6,6.7,2.2,0.1,3.2,17
1998,0,John Starks,50,33.7,13.8,5.4,14.6,37,1.6,5.4,29,1.5,2,74,0.7,2.6,3.3,4.7,1.4,0.1,1.7,11.9
1998,0,Joe Smith,43,33,13.7,5.2,12.1,42.7,0,0.1,0,3.3,4.4,75.5,3.6,4.7,8.2,1.6,0.7,1.5,1.5,16.2
1998,0,Matt Geiger,50,30.8,13.5,5.3,11.1,47.9,0,0.1,20,2.8,3.5,79.7,2.7,4.5,7.2,1.2,0.8,0.8,2,14.9
1998,0,Mookie Blaylock,48,36.7,13.3,5.1,13.6,37.9,1.6,5.2,30.7,1.4,1.9,75.8,0.9,3.7,4.7,5.8,2.1,0.2,2.4,14.8
1996,0,Michael Jordan,82,37.9,29.6,11.2,23.1,48.6,1.4,3.6,37.4,5.9,7,83.3,1.4,4.5,5.9,4.3,1.7,0.5,2,27
1996,1,Karl Malone,82,36.6,27.4,10.5,19.2,55,0,0.2,0,6.4,8.4,75.5,2.4,7.5,9.9,4.5,1.4,0.6,2.8,30.2
1996,0,Glen Rice,79,42.5,26.8,9.1,19.2,47.7,2.6,5.6,47,5.9,6.8,86.7,0.8,3.2,4,2,0.9,0.3,2.2,20.9
1996,0,Mitch Richmond,81,38.5,25.9,8.9,19.5,45.4,2.5,5.9,42.8,5.6,6.6,86.1,0.7,3.2,3.9,4.2,1.5,0.3,2.9,21.3
1996,0,Latrell Sprewell,80,41.9,24.2,8.1,18.1,44.9,1.8,5.2,35.4,6.2,7.3,84.3,0.7,3.9,4.6,6.3,1.7,0.6,4,22.2
1996,0,Allen Iverson,76,40,23.5,8.2,19.8,41.6,2,6,34.1,5,7.2,70.2,1.5,2.6,4.1,7.5,2.1,0.3,4.4,19.3
1996,0,Hakeem Olajuwon,78,36.6,23.2,9.3,18.3,51,0.1,0.2,31.3,4.5,5.7,78.7,2.2,7,9.2,3,1.5,2.2,3.6,25.3
1996,0,Patrick Ewing,78,37,22.4,8.4,17.2,48.8,0,0.1,22.2,5.6,7.5,75.4,2.2,8.4,10.7,2,0.9,2.4,3.4,24.4
1996,0,Kendall Gill,82,39,21.8,7.9,17.7,44.3,0.9,2.7,33.6,5.2,6.5,79.7,2.2,3.9,6.1,4,1.9,0.6,2.7,20.5
1996,0,Gary Payton,82,39.2,21.8,8.6,18.1,47.6,1.5,4.6,31.3,3.1,4.3,71.5,1.3,3.3,4.6,7.1,2.4,0.2,2.6,22.7
1996,0,Reggie Miller,81,36.6,21.6,6.8,15.4,44.4,2.8,6.6,42.7,5.2,5.9,88,0.7,2.9,3.5,3.4,0.9,0.3,2,18.5
1996,0,Grant Hill,80,39.3,21.4,7.8,15.7,49.6,0.1,0.4,30.3,5.6,7.9,71.1,1.5,7.5,9,7.3,1.8,0.6,3.2,26.6
1996,0,Glenn Robinson,80,38.9,21.1,8.4,18,46.5,0.8,2.3,35,3.6,4.6,79.1,1.6,4.7,6.3,3.1,1.3,0.9,3.4,18.7
1996,0,Vin Baker,78,40.5,21,8.1,16,50.5,0.2,0.7,27.8,4.6,6.7,68.7,3.4,6.9,10.3,2.7,1,1.4,3.1,23.3
1996,0,Jerry Stackhouse,81,39.1,20.7,6.6,16.1,40.7,1.3,4.2,29.8,6.3,8.2,76.6,1.9,2.2,4.2,3.1,1.1,0.8,3.9,14.6
1996,0,Tom Gugliotta,81,38.7,20.6,7.3,16.5,44.2,0.3,1.1,25.8,5.7,7,82,2.3,6.4,8.7,4.1,1.6,1.1,3.6,22
1996,0,Tim Hardaway,81,38.8,20.3,7.1,17.1,41.5,2.5,7.3,34.4,3.6,4.5,79.9,0.6,2.8,3.4,8.6,1.9,0.1,2.8,20.5
1996,0,Scottie Pippen,82,37.7,20.2,7.9,16.7,47.4,1.9,5.2,36.8,2.5,3.5,70.1,2,4.5,6.5,5.7,1.9,0.5,2.6,22.4
1996,0,Damon Stoudamire,81,40.9,20.2,7,17.4,40.1,2.2,6.1,35.5,4.1,5,82.3,1.1,3,4.1,8.8,1.5,0.2,3.6,19.8
1996,0,Kevin Johnson,70,37.9,20.1,6.3,12.7,49.6,1.3,2.9,44.1,6.3,7.4,85.2,0.8,2.8,3.6,9.3,1.5,0.2,3.1,24.1
1996,0,Chris Webber,72,39,20.1,8.4,16.2,51.8,0.8,2.1,39.7,2.5,4.3,56.5,3.3,7,10.3,4.6,1.7,1.9,3.2,25.7
1996,0,Steven Smith,72,39.2,20.1,6.8,15.9,42.9,1.8,5.4,33.5,4.6,5.5,84.7,1.3,2.1,3.3,4.2,0.9,0.3,2.4,16.4
1996,0,Terrell Brandon,78,36.8,19.5,7.4,16.8,43.8,1.3,3.5,37.3,3.4,3.8,90.2,0.6,3.2,3.9,6.3,1.8,0.4,2.3,19.7
1996,0,Juwan Howard,82,40.5,19.1,7.8,16,48.6,0,0,0,3.6,4.7,75.6,2.5,5.5,8,3.8,1.1,0.3,3,19.9
1996,0,Shawn Kemp,81,34,18.7,6.5,12.7,51,0.1,0.4,36.4,5.6,7.5,74.2,3.4,6.6,10,1.9,1.5,1,3.5,21.5
1996,0,Shareef Abdur-Rahim,80,35.1,18.7,6.9,15.2,45.3,0.1,0.3,25.9,4.8,6.5,74.6,2.7,4.2,6.9,2.2,1,1,2.8,17
1996,0,Joe Smith,80,38.6,18.7,7.3,16.2,45.4,0.2,0.6,26.1,3.8,4.7,81.4,3.3,5.2,8.5,1.6,0.9,1.1,2.4,18.6
1996,0,Antonio McDyess,74,34.7,18.3,7.2,15.6,46.3,0.1,0.5,17.1,3.7,5.2,70.8,2.1,5.2,7.3,1.4,0.8,1.7,2.7,16.9
1996,0,Christian Laettner,82,38.2,18.1,6.7,13.8,48.6,0.4,1.1,35.2,4.4,5.4,81.6,2.6,6.2,8.8,2.7,1.2,0.8,2.7,20.9
1996,0,Kenny Anderson,82,37.6,17.5,5.9,13.9,42.7,1.6,4.5,36.1,4.1,5.3,76.8,1.1,3.3,4.4,7.1,2,0.2,2.4,19.7
1996,0,Antoine Walker,82,36.2,17.5,7,16.5,42.5,0.6,1.9,32.7,2.8,4.5,63.1,3.5,5.5,9,3.2,1.3,0.6,2.8,17.7
1996,0,Mookie Blaylock,78,39.2,17.4,6.4,14.9,43.2,2.8,7.7,36.6,1.7,2.2,75.3,1.5,3.8,5.3,5.9,2.7,0.3,2.4,20.2
1996,0,Rony Seikaly,74,35.3,17.3,6.2,12.3,50.7,0,0,0,4.8,6.8,71.4,3.7,5.8,9.5,1.2,0.7,1.4,2.9,19.2
1996,0,Rod Strickland,82,36.6,17.2,6.3,13.5,46.6,0.2,0.9,16.9,4.5,6.1,73.8,1.2,2.9,4.1,8.9,1.7,0.2,3.3,20
1996,0,Eddie Jones,80,37.5,17.2,5.9,13.5,43.8,1.9,4.9,39.1,3.5,4.2,81.9,1.1,3,4.1,3.4,2.4,0.6,2.1,17.1
1996,0,Kevin Garnett,77,38.8,17,7.1,14.3,49.9,0.1,0.3,28.6,2.7,3.5,75.4,2.5,5.6,8,3.1,1.4,2.1,2.3,21.3
1996,0,David Wesley,74,40.4,16.8,6.2,13.2,46.8,1.4,3.9,36,3,3.9,78.1,0.9,2.7,3.6,7.3,2.2,0.2,2.9,19.2
1996,0,Dale Ellis,82,35.9,16.6,5.8,14,41.4,2.3,6.4,36.4,2.6,3.2,81.7,1.2,2.4,3.6,2,0.7,0.1,1.8,12.4
1996,0,Kerry Kittles,82,36.8,16.4,6.2,14.5,42.6,1.9,5.1,37.7,2.1,2.8,77.1,1.3,2.6,3.9,3,1.9,0.4,1.5,15.2
1996,0,Walt Williams,73,36.3,16.4,5.7,13.5,42.7,2.4,6,40,2.5,3.3,76.5,1.4,3.6,5,2.7,1.3,0.8,2.4,15.5
1996,0,Anthony Mason,73,43,16.2,5.9,11.3,52.5,0,0,33.3,4.4,5.9,74.5,2.5,8.8,11.4,5.7,1,0.5,2.3,25.6
1996,0,Bryant Reeves,75,37,16.2,6.6,13.7,48.6,0,0.1,9.1,2.9,4.1,70.4,2.3,5.8,8.1,2.1,0.4,0.9,2.3,17.1
1996,0,Isaiah Rider,76,33.8,16.1,6,12.9,46.4,1.3,3.4,38.5,2.8,3.4,81.2,1.2,2.8,4,2.6,0.6,0.3,2.8,13.2
1996,0,Jim Jackson,77,36.8,15.9,5.8,13.4,43.1,1.1,3.2,34.8,3.3,4,81.3,1.7,3.6,5.3,4.1,1.1,0.4,2.7,15.8
1996,0,Rick Fox,76,34.8,15.4,5.7,12.5,45.6,1.3,3.7,36.3,2.7,3.5,78.7,1.5,3.7,5.2,3.8,2.2,0.5,2.3,17.2
1996,0,Nick Van Exel,79,37.3,15.3,5.5,13.6,40.2,2.2,5.9,37.8,2.1,2.5,82.5,0.6,2.3,2.9,8.5,0.9,0.1,2.7,16.4
